Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2017-05-26 22:30:00,1.377,3.275,10.526,6.359,107.24,23.400
2017-05-26 23:00:00,1.276,2.020,10.000,6.030,122.89,23.310
2017-05-26 23:30:00,1.481,3.003,10.526,6.542,114.89,23.260
2017-05-27 00:00:00,1.447,2.702,10.526,6.301,113.13,23.310
2017-05-27 00:30:00,1.602,2.792,10.000,6.369,120.69,23.310
2017-05-27 01:00:00,1.463,2.496,9.524,6.590,130.27,23.220
2017-05-27 01:30:00,1.462,2.471,10.526,6.570,118.67,23.130
2017-05-27 02:00:00,1.511,3.577,10.000,6.510,132.30,23.040
2017-05-27 02:30:00,1.473,2.635,10.526,6.288,116.03,23.170
2017-05-27 03:00:00,1.366,2.102,10.526,5.890,109.61,23.130
2017-05-27 03:30:00,1.514,2.589,10.526,6.288,117.70,22.990
2017-05-27 04:00:00,1.419,2.226,10.000,6.184,104.34,22.900
2017-05-27 04:30:00,1.466,2.412,10.526,5.903,105.40,23.130
2017-05-27 05:00:00,1.467,2.816,10.000,5.938,111.55,23.490
2017-05-27 05:30:00,1.511,2.346,10.526,5.987,103.46,23.580
2017-05-27 06:00:00,1.543,2.759,10.000,6.242,108.03,23.350
2017-05-27 06:30:00,1.586,2.577,9.524,6.135,108.47,23.350
2017-05-27 07:00:00,1.398,2.743,10.000,5.742,94.49,23.170
2017-05-27 07:30:00,1.445,2.491,10.526,6.052,97.04,23.130
2017-05-27 08:00:00,1.509,2.732,10.000,6.160,105.83,23.440
2017-05-27 08:30:00,1.451,2.393,10.000,6.586,108.30,23.400
2017-05-27 09:00:00,1.348,2.358,10.526,5.877,96.87,23.350
2017-05-27 09:30:00,1.500,2.735,10.526,6.308,95.55,23.260
2017-05-27 10:00:00,1.399,2.364,10.000,5.974,103.64,23.400
2017-05-27 10:30:00,1.419,2.580,10.526,6.214,97.04,23.440
2017-05-27 11:00:00,1.414,2.213,8.696,6.236,108.21,23.580
2017-05-27 11:30:00,1.495,2.628,10.526,6.155,84.03,23.580
2017-05-27 12:00:00,1.420,2.662,10.526,5.756,94.49,23.580
2017-05-27 12:30:00,1.324,2.077,10.526,5.654,99.15,23.630
2017-05-27 13:00:00,1.372,2.375,10.526,6.095,97.31,23.540
2017-05-27 13:30:00,1.368,2.215,10.000,5.911,88.69,23.540
2017-05-27 14:00:00,1.413,2.281,10.000,5.829,105.13,23.490
2017-05-27 14:30:00,1.355,2.080,10.526,5.759,92.21,23.490
2017-05-27 15:00:00,1.476,2.426,9.524,6.280,99.15,23.540
2017-05-27 15:30:00,1.304,2.300,8.333,6.114,117.00,23.490
2017-05-27 16:00:00,1.490,2.167,11.765,6.494,100.91,23.440
2017-05-27 16:30:00,1.323,1.937,10.000,6.699,101.79,23.400
2017-05-27 17:00:00,1.342,2.258,11.765,5.912,97.48,23.310
2017-05-27 17:30:00,1.379,2.331,11.765,6.419,98.27,23.260
2017-05-27 18:00:00,1.289,2.123,11.111,6.023,103.37,23.220
2017-05-27 18:30:00,1.304,2.005,10.526,6.139,102.76,23.260
2017-05-27 19:00:00,1.205,2.084,11.111,5.785,107.07,23.170
2017-05-27 19:30:00,1.272,1.840,11.765,6.576,94.85,23.080
2017-05-27 20:00:00,1.165,2.247,11.765,5.985,104.16,23.040
2017-05-27 20:30:00,1.346,2.501,11.111,6.662,109.53,22.990
2017-05-27 21:00:00,1.316,2.219,11.765,6.355,111.72,22.950
2017-05-27 21:30:00,1.242,2.332,11.765,6.079,103.90,22.900
2017-05-27 22:00:00,1.351,2.485,11.111,6.330,101.97,22.900
2017-05-27 22:30:00,1.421,2.595,10.000,6.530,105.66,22.900
2017-05-27 23:00:00,1.366,2.129,11.111,6.563,105.40,22.810
2017-05-27 23:30:00,1.298,2.069,11.111,6.509,106.19,22.810
2017-05-28 00:00:00,1.415,2.799,11.765,6.492,103.64,22.810
2017-05-28 00:30:00,1.313,2.451,11.111,6.212,110.85,22.770
2017-05-28 01:00:00,1.348,2.252,11.111,7.236,115.94,22.770
2017-05-28 01:30:00,1.335,2.434,11.111,6.875,108.82,22.860
2017-05-28 02:00:00,1.269,2.092,11.111,6.333,114.89,22.860
2017-05-28 02:30:00,1.408,2.171,11.111,7.214,113.22,23.080
2017-05-28 03:00:00,1.339,2.366,11.765,7.051,114.89,23.170
2017-05-28 03:30:00,1.283,1.921,11.111,6.294,110.76,23.260
2017-05-28 04:00:00,1.255,2.097,12.500,6.871,106.45,23.400
2017-05-28 04:30:00,1.308,2.081,10.000,7.016,110.67,23.580
2017-05-28 05:00:00,1.297,2.435,10.526,6.749,106.89,23.670
2017-05-28 05:30:00,1.272,2.028,11.111,6.590,109.53,23.720
2017-05-28 06:00:00,1.261,2.158,11.765,6.741,100.38,23.720
2017-05-28 06:30:00,1.243,2.059,11.111,6.495,107.15,23.760
2017-05-28 07:00:00,1.175,1.826,11.765,6.508,109.79,23.720
2017-05-28 07:30:00,1.175,1.827,11.111,6.995,106.89,23.630
2017-05-28 08:00:00,1.083,1.701,11.111,6.805,120.60,23.540
2017-05-28 08:30:00,1.053,1.645,12.500,6.315,110.67,23.440
2017-05-28 09:00:00,1.045,1.770,11.765,6.440,113.92,23.400
2017-05-28 09:30:00,0.974,1.841,11.111,6.326,109.88,23.350
2017-05-28 10:00:00,0.989,1.396,12.500,6.778,108.30,23.400
2017-05-28 10:30:00,1.050,1.800,11.765,6.956,112.08,23.400
2017-05-28 11:00:00,0.955,1.546,10.000,6.396,108.30,23.400
2017-05-28 11:30:00,0.949,1.684,11.765,6.328,97.75,23.400
2017-05-28 12:00:00,1.004,1.816,11.765,6.258,100.65,23.400
2017-05-28 12:30:00,0.978,1.853,11.111,6.030,101.53,23.490
2017-05-28 13:00:00,0.981,1.724,11.765,6.333,94.05,23.580
2017-05-28 13:30:00,1.037,1.633,11.111,6.889,92.38,23.630
2017-05-28 14:00:00,1.024,1.668,11.111,6.673,96.96,23.440
2017-05-28 14:30:00,0.992,1.620,10.526,6.505,99.59,23.310
2017-05-28 15:00:00,0.980,1.935,11.765,5.974,96.25,23.350
2017-05-28 15:30:00,1.025,1.995,12.500,6.044,84.56,23.040
2017-05-28 16:00:00,1.093,2.124,11.111,5.914,99.94,23.130
2017-05-28 16:30:00,1.053,1.715,11.765,5.741,87.11,22.990
2017-05-28 17:00:00,1.121,1.807,11.765,5.800,98.63,22.950
2017-05-28 17:30:00,1.024,1.813,11.765,5.573,97.31,22.990
2017-05-28 18:00:00,0.990,1.800,11.111,5.638,89.31,22.900
2017-05-28 18:30:00,1.062,1.916,12.500,5.321,97.75,22.900
2017-05-28 19:00:00,1.004,2.110,11.765,5.309,96.43,22.900
2017-05-28 19:30:00,1.025,1.941,10.526,5.115,101.09,22.900
2017-05-28 20:00:00,1.191,2.339,11.765,5.634,98.98,22.810
2017-05-28 20:30:00,1.103,1.960,12.500,5.086,106.01,22.810
2017-05-28 21:00:00,1.147,1.949,11.111,4.918,106.98,22.810
2017-05-28 21:30:00,1.109,1.809,11.111,4.682,96.69,22.860
2017-05-28 22:00:00,1.155,2.147,12.500,4.790,104.34,22.900
2017-05-28 22:30:00,1.145,2.581,11.765,4.616,98.19,22.900
2017-05-28 23:00:00,1.156,2.069,12.500,4.695,109.18,22.900
2017-05-28 23:30:00,1.197,2.212,11.765,4.932,100.56,22.860
2017-05-29 00:00:00,1.171,2.218,11.111,4.941,97.48,22.860
2017-05-29 00:30:00,1.051,1.923,11.765,4.843,110.23,22.810
2017-05-29 01:00:00,1.178,2.266,11.765,5.258,91.15,22.810
2017-05-29 01:30:00,1.119,2.202,11.765,5.104,98.45,22.770
2017-05-29 02:00:00,1.070,1.880,11.111,4.855,88.60,22.770
2017-05-29 02:30:00,1.082,2.075,11.765,4.647,97.92,22.720
2017-05-29 03:00:00,1.094,2.025,11.765,4.693,91.42,22.810
2017-05-29 03:30:00,1.168,2.144,11.111,4.957,94.67,22.900
2017-05-29 04:00:00,1.104,2.031,11.111,4.889,92.30,22.860
2017-05-29 04:30:00,1.066,2.316,11.765,5.080,85.97,22.900
2017-05-29 05:00:00,1.032,2.139,12.500,4.888,98.80,22.990
2017-05-29 05:30:00,0.980,1.702,11.765,4.831,101.09,23.080
2017-05-29 06:00:00,1.058,1.555,11.111,5.657,90.45,23.080
2017-05-29 06:30:00,0.980,2.010,11.111,5.202,91.59,23.130
2017-05-29 07:00:00,1.012,1.887,11.765,5.615,90.10,23.130
2017-05-29 07:30:00,0.992,1.576,11.765,5.177,97.31,23.170
2017-05-29 08:00:00,0.972,1.642,11.765,5.477,97.13,23.220
2017-05-29 08:30:00,0.983,1.601,11.111,5.041,88.69,23.220
2017-05-29 09:00:00,0.960,1.552,11.765,5.500,95.29,23.260
2017-05-29 09:30:00,0.931,1.689,12.500,5.578,92.82,23.260
2017-05-29 10:00:00,0.868,1.341,11.111,5.394,98.63,23.310
2017-05-29 10:30:00,0.821,1.298,11.765,5.011,86.76,23.350
2017-05-29 11:00:00,0.755,1.270,11.765,5.051,96.16,23.400
2017-05-29 11:30:00,0.884,1.546,11.111,5.440,90.19,23.440
2017-05-29 12:00:00,0.934,1.624,12.500,5.654,100.47,23.490
2017-05-29 12:30:00,0.862,1.491,11.765,5.674,100.82,23.540
2017-05-29 13:00:00,0.906,1.495,11.765,5.681,94.49,23.630
2017-05-29 13:30:00,0.927,1.530,11.765,5.927,104.87,23.720
2017-05-29 14:00:00,0.962,1.723,11.765,6.290,101.35,23.760
2017-05-29 14:30:00,0.848,1.593,11.111,5.667,102.14,23.760
2017-05-29 15:00:00,0.845,1.479,11.111,5.929,93.79,23.670
2017-05-29 15:30:00,0.872,1.398,11.765,6.028,98.01,23.630
2017-05-29 16:00:00,0.853,1.687,11.765,6.312,106.27,23.670
2017-05-29 16:30:00,0.831,1.416,11.765,6.150,103.20,23.630
2017-05-29 17:00:00,0.759,1.610,11.111,5.870,102.32,23.630
2017-05-29 17:30:00,0.771,1.650,11.765,6.014,94.85,23.490
2017-05-29 18:00:00,0.888,1.654,10.526,6.464,100.56,23.440
2017-05-29 18:30:00,0.901,1.453,11.111,6.613,94.41,23.440
2017-05-29 19:00:00,0.875,1.448,11.765,6.783,93.88,23.440
2017-05-29 19:30:00,0.785,1.237,11.111,6.629,96.08,23.490
2017-05-29 20:00:00,0.908,1.421,11.111,6.727,93.00,23.440
2017-05-29 20:30:00,0.782,1.326,11.111,5.810,101.35,23.400
2017-05-29 21:00:00,0.861,1.393,11.765,5.400,96.60,23.440
2017-05-29 21:30:00,0.810,1.441,11.111,4.989,99.86,23.440
2017-05-29 22:00:00,0.772,1.528,11.111,4.800,101.09,23.400
2017-05-29 22:30:00,0.811,1.381,11.765,5.093,98.10,23.400
2017-05-29 23:00:00,0.812,1.745,11.765,4.770,101.18,23.350
2017-05-29 23:30:00,0.800,1.465,11.111,4.798,102.58,23.400
2017-05-30 00:00:00,0.780,1.551,11.765,4.317,97.83,23.400
2017-05-30 00:30:00,0.906,1.588,11.765,4.601,107.33,23.400
2017-05-30 01:00:00,0.867,2.193,11.765,4.258,104.16,23.400
2017-05-30 01:30:00,0.964,1.913,10.526,4.550,103.29,23.440
2017-05-30 02:00:00,0.973,1.625,11.765,4.231,105.04,23.400
2017-05-30 02:30:00,0.999,2.073,12.500,4.705,101.97,23.350
2017-05-30 03:00:00,0.987,1.855,11.765,4.475,107.77,23.350
2017-05-30 03:30:00,1.011,1.785,12.500,4.770,109.44,23.260
2017-05-30 04:00:00,1.034,1.653,11.111,4.899,110.76,23.130
2017-05-30 04:30:00,0.976,1.658,11.111,4.685,107.42,22.950
2017-05-30 05:00:00,1.032,1.790,11.765,5.123,112.69,22.810
2017-05-30 05:30:00,1.092,2.002,11.765,4.842,112.25,22.770
2017-05-30 06:00:00,1.115,2.275,11.765,4.407,103.64,22.770
2017-05-30 06:30:00,1.199,1.985,12.500,4.620,115.77,22.680
2017-05-30 07:00:00,1.293,2.134,5.128,4.732,144.16,22.630
2017-05-30 07:30:00,1.295,2.154,11.111,4.904,104.60,22.630
2017-05-30 08:00:00,1.373,2.268,10.526,4.959,94.67,22.590
2017-05-30 08:30:00,1.261,2.208,11.765,4.732,103.55,22.590
2017-05-30 09:00:00,1.363,2.260,11.765,5.207,96.34,22.590
2017-05-30 09:30:00,1.245,1.949,11.765,5.254,98.19,22.630
2017-05-30 10:00:00,1.226,2.173,11.111,4.815,106.89,22.630
2017-05-30 10:30:00,1.310,1.820,11.765,5.300,104.16,22.680
2017-05-30 11:00:00,1.309,2.216,10.000,5.175,103.90,22.810
2017-05-30 11:30:00,1.253,2.425,12.500,4.883,110.32,22.810
2017-05-30 12:00:00,1.248,1.901,10.526,5.313,100.03,22.810
2017-05-30 12:30:00,1.227,1.902,11.765,4.835,103.55,22.810
2017-05-30 13:00:00,1.161,1.981,11.765,4.751,110.32,22.810
2017-05-30 13:30:00,1.193,1.704,11.111,4.787,108.56,22.810
2017-05-30 14:00:00,1.231,2.076,11.765,4.961,95.99,22.860
2017-05-30 14:30:00,1.145,1.786,11.111,4.755,90.98,22.900
2017-05-30 15:00:00,1.111,1.990,11.765,4.820,101.53,22.900
2017-05-30 15:30:00,1.172,2.045,10.526,5.322,116.03,22.900
2017-05-30 16:00:00,1.233,2.126,11.111,5.318,106.27,22.810
2017-05-30 16:30:00,1.100,1.969,12.500,5.159,102.14,22.770
2017-05-30 17:00:00,1.077,1.978,11.765,5.573,107.42,22.990
2017-05-30 17:30:00,0.998,1.703,11.765,5.360,97.04,22.950
2017-05-30 18:00:00,1.062,1.647,11.111,6.117,113.48,23.130
2017-05-30 18:30:00,0.969,1.921,11.111,5.767,109.35,23.130
2017-05-30 19:00:00,0.913,1.721,10.526,5.379,104.34,23.130
2017-05-30 19:30:00,1.072,1.517,11.765,6.442,112.25,23.130
2017-05-30 20:00:00,0.976,1.506,11.765,6.219,119.72,23.170
2017-05-30 20:30:00,1.035,1.633,11.111,6.334,121.92,23.260
2017-05-30 21:00:00,0.993,1.421,11.111,6.121,110.23,23.260
2017-05-30 21:30:00,1.014,1.575,11.111,6.336,115.86,23.260
2017-05-30 22:00:00,1.020,1.774,10.526,5.886,127.72,23.310
2017-05-30 22:30:00,1.013,2.024,11.111,5.873,115.07,23.310
2017-05-30 23:00:00,1.079,1.802,10.000,5.757,123.42,23.310
2017-05-30 23:30:00,1.015,1.731,10.526,5.555,132.65,23.310
2017-05-31 00:00:00,1.006,1.627,10.526,5.044,131.94,23.350
2017-05-31 00:30:00,1.115,1.901,11.111,5.120,119.37,23.350
2017-05-31 01:00:00,0.973,1.593,11.111,4.786,113.66,23.310
2017-05-31 01:30:00,1.126,1.988,11.111,4.769,122.98,23.350
2017-05-31 02:00:00,1.112,2.376,11.111,4.801,113.22,23.310
2017-05-31 02:30:00,1.095,1.884,10.526,4.970,136.43,23.310
2017-05-31 03:00:00,1.163,2.197,11.111,5.479,111.81,23.260
2017-05-31 03:30:00,1.011,1.695,10.526,5.076,126.76,23.220
2017-05-31 04:00:00,1.086,2.037,10.000,5.302,143.37,23.220
2017-05-31 04:30:00,0.989,1.527,10.526,5.676,133.09,23.170
2017-05-31 05:00:00,1.147,1.984,11.111,5.910,123.33,23.130
2017-05-31 05:30:00,1.144,1.740,10.000,6.414,135.46,23.130
2017-05-31 06:00:00,1.066,1.745,10.000,6.071,145.22,23.080
2017-05-31 06:30:00,1.079,1.622,9.091,5.714,151.90,23.040
2017-05-31 07:00:00,1.075,1.796,10.000,5.866,136.52,23.040
2017-05-31 07:30:00,1.061,1.835,9.524,5.077,143.46,22.950
2017-05-31 08:00:00,1.023,1.792,11.765,4.948,103.55,22.950
2017-05-31 08:30:00,1.061,1.778,9.091,5.134,142.41,22.900
2017-05-31 09:00:00,1.017,1.606,10.526,5.472,121.04,22.900
2017-05-31 09:30:00,0.991,1.877,8.696,5.227,147.86,22.860
2017-05-31 10:00:00,1.003,1.771,11.111,5.075,114.27,22.810
2017-05-31 10:30:00,1.027,1.773,8.696,5.162,145.04,22.860
2017-05-31 11:00:00,1.004,1.649,9.524,5.378,132.65,22.860
2017-05-31 11:30:00,0.943,1.549,11.111,5.158,113.48,22.900
2017-05-31 12:00:00,0.938,1.749,8.333,5.017,140.82,22.900
2017-05-31 12:30:00,0.993,1.662,11.111,5.037,103.90,22.900
2017-05-31 13:00:00,0.970,1.719,10.526,5.069,111.90,22.900
2017-05-31 13:30:00,0.951,1.675,11.765,4.710,105.92,22.900
2017-05-31 14:00:00,0.939,1.525,10.000,4.644,126.49,22.900
2017-05-31 14:30:00,0.937,1.800,11.111,4.780,113.13,22.860
2017-05-31 15:00:00,0.854,1.603,10.526,4.520,112.78,22.810
2017-05-31 15:30:00,0.842,1.323,11.111,4.681,106.80,22.810
2017-05-31 16:00:00,0.863,1.429,10.000,5.009,120.34,22.810
2017-05-31 16:30:00,0.880,1.470,10.000,4.949,117.79,22.810
2017-05-31 17:00:00,0.878,1.458,11.111,4.806,98.36,22.810
2017-05-31 17:30:00,0.892,1.475,11.765,5.191,104.34,22.810
2017-05-31 18:00:00,0.976,1.780,11.111,5.394,104.34,22.860
2017-05-31 18:30:00,0.947,1.675,11.765,5.178,99.68,22.810
2017-05-31 19:00:00,0.999,2.338,11.111,5.063,118.85,22.810
2017-05-31 19:30:00,0.996,1.582,10.000,4.741,118.41,22.810
2017-05-31 20:00:00,1.079,1.917,11.111,4.574,100.65,22.770
2017-05-31 20:30:00,1.178,2.139,11.111,4.582,124.82,22.720
2017-05-31 21:00:00,1.326,2.307,7.407,4.664,166.58,22.810
2017-05-31 21:30:00,1.335,2.758,11.111,4.555,117.00,22.770
2017-05-31 22:00:00,1.460,2.428,6.667,4.859,155.86,22.720
2017-05-31 22:30:00,1.478,2.141,6.250,4.888,161.48,22.680
2017-05-31 23:00:00,1.461,2.285,6.897,4.833,154.80,22.680
2017-05-31 23:30:00,1.376,2.317,6.667,4.658,168.08,22.680
2017-06-01 00:00:00,1.408,2.505,9.524,4.460,123.33,22.630
2017-06-01 00:30:00,1.544,2.359,7.143,4.515,151.64,22.680
2017-06-01 01:00:00,1.544,2.422,5.882,4.402,154.80,22.680
2017-06-01 01:30:00,1.624,3.225,6.061,4.592,168.16,22.680
2017-06-01 02:00:00,1.863,2.851,5.714,4.909,167.20,22.680
2017-06-01 02:30:00,1.851,2.939,6.250,4.712,160.34,22.630
2017-06-01 03:00:00,1.947,3.602,5.556,4.815,163.07,22.630
2017-06-01 03:30:00,2.081,3.608,6.452,4.966,165.09,22.630
2017-06-01 04:00:00,2.062,3.270,7.143,4.891,158.32,22.630
2017-06-01 04:30:00,2.305,3.568,6.897,5.269,157.70,22.630
2017-06-01 05:00:00,2.422,4.127,8.333,5.368,158.41,22.590
2017-06-01 05:30:00,2.600,3.905,9.524,5.946,157.61,22.540
2017-06-01 06:00:00,2.587,4.069,10.000,5.768,155.50,22.450
2017-06-01 06:30:00,2.558,3.914,10.000,5.987,154.89,22.410
2017-06-01 07:00:00,2.463,3.655,9.524,5.854,153.83,22.410
2017-06-01 07:30:00,2.410,3.691,10.000,5.799,157.44,22.450
2017-06-01 08:00:00,2.129,3.354,8.696,5.358,148.91,22.450
2017-06-01 08:30:00,2.070,3.538,10.000,5.462,154.36,22.500
2017-06-01 09:00:00,2.170,4.129,9.091,5.596,151.28,22.500
2017-06-01 09:30:00,2.179,3.447,9.524,5.651,158.05,22.540
2017-06-01 10:00:00,2.359,3.828,9.524,5.828,153.57,22.540
2017-06-01 10:30:00,2.310,3.382,8.696,5.671,153.31,22.540
2017-06-01 11:00:00,2.189,3.573,9.524,5.284,158.67,22.590
2017-06-01 11:30:00,2.085,3.870,9.091,5.312,156.12,22.590
2017-06-01 12:00:00,2.129,3.421,7.692,5.017,163.50,22.630
2017-06-01 12:30:00,2.362,4.770,6.061,5.233,162.27,22.630
2017-06-01 13:00:00,2.409,3.624,7.692,5.326,164.21,22.630
2017-06-01 13:30:00,2.292,4.046,8.333,5.257,154.10,22.630
2017-06-01 14:00:00,2.330,3.855,6.452,5.160,165.35,22.630
2017-06-01 14:30:00,2.389,4.182,6.250,5.011,165.88,22.590
2017-06-01 15:00:00,2.418,3.859,6.452,5.020,163.94,22.540
2017-06-01 15:30:00,2.425,3.928,11.111,5.245,138.98,22.590
2017-06-01 16:00:00,2.350,4.233,6.061,5.109,168.78,22.630
2017-06-01 16:30:00,2.353,3.476,6.452,5.263,176.25,22.630
2017-06-01 17:00:00,2.385,4.074,8.333,5.182,155.33,22.630
2017-06-01 17:30:00,2.298,4.188,8.696,4.873,145.39,22.630
2017-06-01 18:00:00,2.163,3.615,10.526,5.025,126.85,22.630
2017-06-01 18:30:00,2.145,3.911,8.000,5.118,145.92,22.630
2017-06-01 19:00:00,2.454,3.960,7.692,5.343,159.11,22.630
2017-06-01 19:30:00,2.608,4.626,8.696,5.597,163.68,22.630
2017-06-01 20:00:00,2.554,4.139,11.765,5.653,144.96,22.770
2017-06-01 20:30:00,2.564,5.296,7.692,5.990,160.43,23.040
2017-06-01 21:00:00,2.604,4.464,11.111,5.789,146.54,23.040
2017-06-01 21:30:00,2.553,5.052,7.407,5.617,159.20,23.130
2017-06-01 22:00:00,2.530,4.071,8.696,5.945,157.09,23.080
2017-06-01 22:30:00,2.653,4.901,10.526,5.715,153.66,23.130
2017-06-01 23:00:00,2.688,4.433,10.526,5.784,159.37,23.130
2017-06-01 23:30:00,2.595,4.931,9.091,5.587,157.26,23.170
2017-06-02 00:00:00,2.602,4.041,10.526,6.018,159.28,23.170
2017-06-02 00:30:00,2.610,4.050,11.111,5.891,155.94,23.170
2017-06-02 01:00:00,2.440,4.088,11.111,5.425,158.93,23.220
2017-06-02 01:30:00,2.469,4.251,10.526,5.426,146.63,23.170
2017-06-02 02:00:00,2.242,4.050,10.526,5.333,148.47,23.130
2017-06-02 02:30:00,2.507,4.274,10.000,5.639,144.78,23.130
2017-06-02 03:00:00,2.509,4.318,11.111,5.475,141.53,23.040
2017-06-02 03:30:00,2.550,4.352,10.526,5.973,144.60,23.040
2017-06-02 04:00:00,2.434,4.268,11.111,5.356,142.49,22.950
2017-06-02 04:30:00,2.354,4.070,8.696,5.552,142.93,22.860
2017-06-02 05:00:00,2.338,3.952,9.524,5.339,140.21,22.810
2017-06-02 05:30:00,2.293,3.934,10.526,5.156,142.93,22.860
2017-06-02 06:00:00,2.265,4.299,11.111,5.240,136.34,22.860
2017-06-02 06:30:00,2.150,3.303,9.091,5.245,145.83,22.900
2017-06-02 07:00:00,2.000,3.113,9.524,4.900,135.99,22.900
2017-06-02 07:30:00,2.009,3.566,9.524,4.966,135.81,22.900
2017-06-02 08:00:00,2.124,2.962,10.000,5.239,143.64,22.900
2017-06-02 08:30:00,1.962,3.216,10.000,4.954,140.03,22.900
2017-06-02 09:00:00,2.099,3.206,10.526,5.019,134.32,22.900
2017-06-02 09:30:00,2.103,3.551,10.000,4.882,141.26,22.950
2017-06-02 10:00:00,2.210,3.189,9.091,5.183,137.13,22.950
2017-06-02 10:30:00,2.153,3.635,10.000,5.332,141.79,23.040
2017-06-02 11:00:00,2.125,3.799,9.091,5.181,135.46,23.080
2017-06-02 11:30:00,2.121,3.464,10.526,5.084,140.30,23.130
2017-06-02 12:00:00,2.104,3.389,10.000,5.182,139.50,23.170
2017-06-02 12:30:00,2.036,3.646,9.524,4.971,143.64,23.170
2017-06-02 13:00:00,1.990,3.774,10.526,5.245,137.83,23.170
2017-06-02 13:30:00,1.958,3.416,11.111,4.991,147.86,23.170
2017-06-02 14:00:00,1.990,3.223,10.526,5.243,148.74,23.130
2017-06-02 14:30:00,1.917,3.792,9.524,4.926,127.64,23.130
2017-06-02 15:00:00,2.015,3.329,11.111,5.209,144.96,23.130
2017-06-02 15:30:00,1.965,3.391,11.111,5.200,157.00,23.130
2017-06-02 16:00:00,2.043,3.613,10.000,4.960,134.05,23.130
2017-06-02 16:30:00,1.986,3.825,11.765,4.964,145.83,23.080
2017-06-02 17:00:00,1.955,3.287,10.000,5.003,149.97,23.040
2017-06-02 17:30:00,1.976,3.494,9.524,5.160,142.41,22.990
2017-06-02 18:00:00,2.094,3.531,11.111,5.200,146.89,22.900
2017-06-02 18:30:00,2.067,3.721,10.526,5.044,140.30,22.860
2017-06-02 19:00:00,2.144,3.807,9.524,5.099,128.34,22.860
2017-06-02 19:30:00,2.157,3.840,11.111,5.305,138.45,22.810
2017-06-02 20:00:00,2.195,3.754,10.526,5.317,129.66,22.810
2017-06-02 20:30:00,2.232,3.367,10.526,5.267,147.42,22.810
2017-06-02 21:00:00,2.337,3.951,9.524,5.409,144.34,22.770
2017-06-02 21:30:00,2.343,4.159,11.111,5.547,148.74,22.770
2017-06-02 22:00:00,2.246,3.697,11.111,5.559,146.27,22.720
2017-06-02 22:30:00,2.312,3.829,11.111,5.737,140.91,22.720
2017-06-02 23:00:00,2.427,4.341,9.524,5.513,149.35,22.680
2017-06-02 23:30:00,2.341,4.210,10.000,5.458,154.89,22.630
2017-06-03 00:00:00,2.305,3.428,10.526,5.796,145.83,22.630
2017-06-03 00:30:00,2.376,3.733,9.091,5.574,151.90,22.590
2017-06-03 01:00:00,2.462,4.136,10.526,5.789,147.94,22.540
2017-06-03 01:30:00,2.376,4.179,9.091,5.769,153.92,22.540
2017-06-03 02:00:00,2.360,3.695,10.526,5.872,156.47,22.500
2017-06-03 02:30:00,2.286,3.304,8.696,5.829,150.14,22.500
2017-06-03 03:00:00,2.301,4.336,10.526,5.701,148.91,22.450
2017-06-03 03:30:00,2.275,3.524,10.526,5.723,152.08,22.450
2017-06-03 04:00:00,2.363,3.871,11.111,5.903,147.86,22.450
2017-06-03 04:30:00,2.388,3.530,11.111,6.133,153.22,22.450
2017-06-03 05:00:00,2.174,3.984,9.524,5.628,144.96,22.500
2017-06-03 05:30:00,2.164,4.149,11.111,5.953,145.92,22.500
2017-06-03 06:00:00,2.282,4.016,10.526,5.940,146.01,22.450
2017-06-03 06:30:00,2.249,3.921,10.526,5.632,145.57,22.450
2017-06-03 07:00:00,2.137,4.764,11.111,5.337,140.74,22.450
2017-06-03 07:30:00,2.335,3.690,11.111,5.478,145.57,22.450
2017-06-03 08:00:00,2.324,3.951,11.111,5.268,136.69,22.450
2017-06-03 08:30:00,2.281,4.279,10.526,5.559,140.47,22.450
2017-06-03 09:00:00,2.303,4.730,11.111,5.354,144.34,22.410
2017-06-03 09:30:00,2.278,3.879,10.526,5.398,148.56,22.410
2017-06-03 10:00:00,2.487,5.253,11.111,5.789,142.41,22.410
2017-06-03 10:30:00,2.549,4.332,10.526,5.925,145.22,22.450
2017-06-03 11:00:00,2.324,4.149,11.111,5.337,151.64,22.450
2017-06-03 11:30:00,2.308,3.767,11.111,5.365,146.10,22.450
2017-06-03 12:00:00,2.373,4.096,11.111,5.552,139.68,22.450
2017-06-03 12:30:00,2.286,4.106,11.111,5.571,141.00,22.450
2017-06-03 13:00:00,2.284,4.190,11.111,5.584,136.52,22.450
2017-06-03 13:30:00,2.180,3.412,11.111,5.299,152.60,22.410
2017-06-03 14:00:00,2.234,3.659,11.111,5.334,143.99,22.630
2017-06-03 14:30:00,2.347,4.217,11.111,5.241,153.31,22.590
2017-06-03 15:00:00,2.277,3.566,11.765,5.253,143.55,22.590
2017-06-03 15:30:00,2.308,4.439,11.765,5.317,148.21,22.680
2017-06-03 16:00:00,2.409,3.902,11.765,5.444,148.38,22.680
2017-06-03 16:30:00,2.484,4.134,11.765,5.548,153.31,22.630
2017-06-03 17:00:00,2.499,4.008,11.765,5.585,151.46,22.630
2017-06-03 17:30:00,2.480,5.687,11.765,5.464,158.23,22.630
2017-06-03 18:00:00,2.505,4.654,11.765,5.662,150.58,22.590
2017-06-03 18:30:00,2.516,4.114,11.765,5.810,143.90,22.540
