Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1-8-2018 0:30,0.653,1.09,4.564,10.329,113.11,25.6
1-8-2018 1:00,0.703,1.13,4.634,10.765,116.11,25.6
1-8-2018 1:30,0.657,1.03,4.372,10.338,110.11,25.55
1-8-2018 2:00,0.686,1.1,4.629,10.285,112.11,25.45
1-8-2018 2:30,0.654,1.1,4.571,9.831,109.11,25.4
1-8-2018 3:00,0.597,1.04,4.51,10.757,113.11,25.35
1-8-2018 3:30,0.604,1.11,4.416,10.114,115.11,25.3
1-8-2018 4:00,0.607,1.04,4.754,10.345,115.11,25.25
1-8-2018 4:30,0.622,0.9,5.148,8.263,106.11,25.2
1-8-2018 5:00,0.654,1.08,5.037,10.248,113.11,25.2
1-8-2018 5:30,0.592,0.89,5.173,10.291,106.11,25.1
1-8-2018 6:00,0.606,0.96,5.448,8.839,106.11,25.1
1-8-2018 6:30,0.578,0.89,5.903,9.8,110.11,25.25
1-8-2018 7:00,0.604,0.98,5.907,9.369,112.11,25.3
1-8-2018 7:30,0.566,0.94,6.013,10.258,109.11,25.4
1-8-2018 8:00,0.569,1.06,6.046,9.711,108.11,25.45
1-8-2018 8:30,0.565,0.91,5.886,9.178,109.11,25.45
1-8-2018 9:00,0.582,0.8,5.544,9.877,110.11,25.45
1-8-2018 9:30,0.559,0.86,5.615,9.68,117.11,25.45
1-8-2018 10:00,0.553,0.9,5.412,9.635,108.11,25.55
1-8-2018 10:30,0.572,1,5.059,9.357,112.11,25.65
1-8-2018 11:00,0.531,0.99,4.962,9.289,115.11,25.6
1-8-2018 11:30,0.525,1.1,4.961,9.716,115.11,25.75
1-8-2018 12:00,0.542,0.97,4.368,9.278,109.11,25.7
1-8-2018 12:30,0.541,0.86,4.152,9.012,110.11,25.55
1-8-2018 13:00,0.558,0.88,3.733,9.074,122.11,25.45
1-8-2018 13:30,0.615,1.21,3.675,11.872,112.11,25.55
1-8-2018 14:00,0.652,1.17,3.563,3.259,116.11,25.75
1-8-2018 14:30,0.651,1.05,3.355,3.329,127.11,25.65
1-8-2018 15:00,0.699,1.38,3.431,3.27,124.11,25.25
1-8-2018 15:30,0.757,1.35,3.455,3.61,44.11,25
1-8-2018 16:00,0.74,1.5,3.393,3.594,40.11,25.35
1-8-2018 16:30,0.758,1.53,3.524,3.727,37.11,25.4
1-8-2018 17:00,0.742,1.2,3.648,3.921,39.11,25.5
1-8-2018 17:30,0.642,1.19,3.721,8.879,47.11,25.3
1-8-2018 18:00,0.663,0.99,3.756,3.944,65.11,24.7
1-8-2018 18:30,0.662,1.15,3.936,4.155,54.11,24.9
1-8-2018 19:00,0.617,0.99,3.841,4.318,63.11,25.1
1-8-2018 19:30,0.649,1.06,3.994,9.995,71.11,24.9
1-8-2018 20:00,0.705,1.33,4.089,3.738,124.11,24.7
1-8-2018 20:30,0.705,1.45,3.879,4.036,57.11,24.4
1-8-2018 21:00,0.668,1.2,4.165,3.88,60.11,24.35
1-8-2018 21:30,0.674,1.09,4.115,4.128,63.11,24.15
1-8-2018 22:00,0.75,1.3,4.302,4.479,51.11,24.1
1-8-2018 22:30,0.738,1.12,4.04,4.61,60.11,24.15
1-8-2018 23:00,0.743,1.39,4.211,4.589,60.11,24.2
1-8-2018 23:30,0.725,1.24,4.159,4.036,60.11,24.2
1-9-2018 0:00,0.726,1.18,4.022,4.706,54.11,24.15
1-9-2018 0:30,0.727,1.05,4.128,5.058,60.11,24.15
1-9-2018 1:00,0.668,1.04,4.049,4.619,57.11,24.5
1-9-2018 1:30,0.724,1.1,4.264,4.427,68.11,24.8
1-9-2018 2:00,0.659,1.16,4.294,4.529,64.11,24.85
1-9-2018 2:30,0.664,1.19,4.228,4.51,65.11,24.6
1-9-2018 3:00,0.658,1.16,4.253,4.305,68.11,24.45
1-9-2018 3:30,0.677,1.2,4.563,4.741,71.11,24.3
1-9-2018 4:00,0.697,1.23,4.419,5.314,78.11,24.25
1-9-2018 4:30,0.696,1.18,4.462,4.392,70.11,24.15
